timestamp;response;Cpk;Cpk_class;Product_class;sum_sensor1;sum_sensor2;sum_sensor3;sum_sensor4;sum_sensor5;sum_sensor7;sum_sensor49
10:57:20;0.423;0.241420935;bad;good;464.4597803;495;11651.1811;3474.4868;3470;2107.29577;32910
11:03:12;0.4086;0.241420935;bad;good;465.020985;495;11564.4332;3473.7178;3470;2118.39481;32288
11:09:04;0.414;0.241420935;bad;good;479.5385;495;11549.8929;3469.9342;3470;2194.41543;32789
11:14:56;0.3996;0.241420935;bad;good;464.8780384;495;11548.57201;3470.0418;3470;2138.37518;32322
11:20:48;0.4266;0.241420935;bad;good;470.12961;495;11549.7773;3471.0044;3470;2126.27633;32304
11:26:40;0.405;0.241420935;bad;good;480.93836;510;11549.8626;3466.5451;3460;2151.03887;31822
11:32:32;0.423;0.241420935;bad;good;480.053;495;11474.9255;3445.0017;3445;2111.9251;31789
11:38:24;0.414;0.241420935;bad;good;492.9271;510;11625.2011;3461.1585;3460;2101.79726;32770
11:44:16;0.4176;0.241420935;bad;good;478.3868;495;11549.9767;3444.9945;3445;2131.57005;32127
11:50:08;0.4266;0.241420935;bad;good;463.3559955;495;11698.44681;3495.7529;3495;2196.15792;32763
11:56:00;0.4176;0.239453665;bad;good;464.00182;495;11624.628;3473.4896;3470;2168.56223;32679
12:01:52;0.954;0.239453665;bad;bad;477.4877;495;11624.7311;3469.9958;3470;2148.22246;33257
12:07:44;0.405;0.239453665;bad;good;463.4127783;495;11698.38194;3498.1489;3495;2136.39108;33251
12:13:36;0.4176;0.239453665;bad;good;463.448415;495;11398.47505;3445.0395;3445;2174.67151;31839
12:19:28;1.0908;0.239453665;bad;bad;911.7536;929.1;2450.3209;7584.7985;7536;1641.84762;30162
12:25:20;1.89;0.23723878;bad;bad;913.17457;901.2;2434.9669;7553.7246;7525.55;1728.04179;30131
12:31:12;0.4176;0.23723878;bad;good;913.451373;896.4;2345.5094;7505.2092;7426.77;1667.62248;30122
12:37:04;0.5058;0.23723878;bad;good;916.121;907.2;2435.1355;7564.0518;7507.47;1682.75355;30657
12:42:56;1.053;0.23723878;bad;bad;915.271399;930.9;2346.2505;7481.204033;7558.8;1609.48668;31183
12:48:48;0.4302;0.23723878;bad;good;916.0917;908.4;2450.2445;7571.8897;7532.2;1691.98233;30734
12:54:40;0.414;0.23723878;bad;good;918.318571;904.2;2360.6339;7583.168889;7513.45;1625.46235;30611
13:00:32;0.3906;0.23723878;bad;good;904.31041;921;2449.9903;7618.7652;7571.15;1738.46446;30579
13:06:24;0.4014;0.23723878;bad;good;908.5586;922.8;2345.5961;7466.390589;7536.95;1606.18298;31175
13:12:16;1.0566;0.23723878;bad;bad;903.97352;920.7;2450.7146;7616.5769;7561.65;1698.80479;30161
13:18:08;0.7236;0.23723878;bad;good;915.548122;903.6;2345.6978;7459.578389;7497.24;1603.33627;30838
13:24:00;1.9458;0.235064494;bad;bad;915.34272;904.2;2361.0035;7570.194889;7603.45;1649.49616;31151
13:29:52;1.0368;0.235064494;bad;bad;912.01757;930.6;2449.9109;7564.2072;7532.2;1734.3872;30143
13:35:44;0.3852;0.235064494;bad;good;911.107371;921.48;2346.7219;7439.509;7441.75;1709.41965;30632
13:41:36;1.935;0.234408056;bad;bad;916.1209;908.7;2450.6629;7633.717055;7597.85;1665.76718;30629
13:47:28;0.3978;0.234408056;bad;good;915.796971;904.8;2360.6935;7658.033989;7702.03;1644.96163;30064
13:53:20;0.3996;0.234408056;bad;good;903.06525;919.2;2465.6075;7623.9842;7571.15;1712.17388;30873
13:59:12;1.3068;0.231481481;bad;bad;912.57422;930.6;2465.5466;7673.8734;7626.5;1768.97789;30638
14:05:04;1.1412;0.231481481;bad;bad;906.185442;913.2;2361.5018;7492.043989;7567.35;1677.92862;30152
14:10:56;1.035;0.231481481;bad;bad;916.6045;908.1;2450.3748;7649.7662;7602.5;1714.45278;30663
14:16:48;0.4842;0.231481481;bad;good;902.155211;918.9;2361.0197;7538.124289;7568.7;1656.29414;31287
14:22:40;0.4086;0.234408056;bad;good;912.13502;928.5;2345.3945;7548.661644;7509.33;1612.04184;30830
14:28:32;0.4176;0.234408056;bad;good;914.0682;903;2435.4671;7553.505144;7511.19;1775.9506;30066
14:34:24;0.396;0.234408056;bad;good;912.545221;928.2;2345.501;7522.733444;7500.96;1624.20376;30117
14:40:16;0.4176;0.234408056;bad;good;909.7763;909.9;2435.5622;7614.8923;7591.1;1668.91158;30674
14:46:08;0.396;0.234408056;bad;good;907.123471;921.6;2345.8627;7595.5479;7525.55;1574.58453;31202
14:52:00;0.4176;0.234408056;bad;good;908.30947;925.5;2435.3168;7580.101644;7543.6;1768.43595;30634
14:57:52;0.4176;0.234408056;bad;good;905.760671;919.2;2361.0911;7622.2818;7546.45;1645.43824;30691
15:03:44;0.495;0.234408056;bad;good;509.6192;510;11671.983;3484.8873;3485;2130.80336;30992
15:09:36;0.5076;0.234408056;bad;good;479.9993;480;11848.47597;3520.0026;3530;2122.98094;32087
15:15:28;0.4896;0.234408056;bad;good;494.9972;495;11699.9211;3519.6352;3520;2228.2351;32090
15:21:20;0.4986;0.235064494;bad;good;494.9986;495;11624.8129;3470.0089;3470;2088.07923;32319
15:27:12;0.5202;0.235064494;bad;good;497.12118;510;11484.91283;3488.5891;3485;2163.54609;31571
15:33:04;0.4806;0.235064494;bad;good;480.0032336;495;11473.59919;3470.2542;3470;2063.89398;31598
15:38:56;0.4896;0.23723878;bad;good;495.0095;495;11633.5898;3519.2329;3520;2129.46263;31464
15:44:48;0.5256;0.239453665;bad;good;480.0011;480;11698.27669;3494.9994;3505;2158.82625;32372
15:50:40;0.4806;0.239453665;bad;good;499.90219;510;11634.99657;3511.9881;3510;2153.57497;31441
15:56:32;0.4986;0.249011147;bad;good;495.0424;495;11777.0556;3495.3551;3495;2055.25544;31900
16:02:24;0.4806;0.249011147;bad;good;495.0014;495;11629.8469;3519.8328;3520;2205.98264;31928
16:08:16;0.477;0.249011147;bad;good;502.88372;510;11624.9395;3462.0143;3460;2110.81262;31545
16:14:08;0.486;0.249011147;bad;good;495.0003;495;11624.9819;3470.0037;3470;2120.25997;32061
16:20:00;0.495;0.249011147;bad;good;509.8523;510;11625.6706;3484.9469;3485;2188.47878;32103
16:25:52;0.5076;0.249011147;bad;good;495.128;495;11777.4254;3495.0138;3495;2126.50296;31581
16:31:44;0.486;0.245960827;bad;good;495.058279;510;11634.77665;3518.4039;3510;2132.21;32323
16:37:36;0.513;0.300474143;bad;good;480.90981;495;11731.1218;3498.2193;3495;2151.31133;32016
16:43:28;0.495;0.384398364;bad;good;495.0069;495;11639.7587;3519.5843;3520;2181.38087;31528
16:49:20;0.513;0.461786138;bad;good;495.0007;495;11807.4314;3544.9215;3545;2201.16074;31070
16:55:12;0.513;0.494734931;bad;good;495.0087;495;11787.1717;3495.7189;3495;2127.41367;31570
17:01:04;0.4662;0.516685628;bad;good;495.001;495;11550.0263;3486.5627;3495;2182.52459;31572
17:06:56;0.504;0.516685628;bad;good;495.002;495;11774.9645;3495.0182;3495;2109.36989;32088
17:12:48;0.4986;0.521730806;bad;good;479.9981;480;11698.3655;3495.0295;3505;2147.77644;31549
17:18:40;0.4932;0.533059468;bad;good;508.7329;510;11739.2701;3510.9727;3510;2215.65863;32112
17:24:32;0.405;0.547972305;bad;good;912.48418;927;2435.4038;7550.26408;7549.7;1719.00762;30853
17:30:24;0.387;0.547972305;bad;good;908.192619;925.2;2391.4876;7450.128944;7527.45;1579.02592;29756
17:36:16;0.405;0.547972305;bad;good;907.34261;922.8;2451.4623;7582.2992;7555;1692.41523;30356
17:42:08;0.378;0.547972305;bad;good;916.837371;904.8;2391.5682;7566.972244;7594.9;1551.8822;29818
17:48:00;0.405;0.547972305;bad;good;902.74081;917.7;2451.2189;7610.5623;7574;1732.00089;29855
17:53:52;0.3888;0.547972305;bad;good;903.532531;919.2;2391.0577;7655.846;7537.8;1655.59953;30336
17:59:44;1.026;0.539961014;bad;bad;906.24372;921.9;2435.8049;7587.6454;7555;1722.01983;30339
18:05:36;0.3816;0.539961014;bad;good;907.47492;923.1;2390.9019;7547.7096;7620.3;1605.38077;30275
18:11:28;0.396;0.539961014;bad;good;903.753582;913.2;2451.0449;7626.5294;7585.4;1754.99978;29288
18:17:20;0.378;0.539961014;bad;good;902.316571;917.7;2391.2544;7521.927544;7549.3;1662.06674;30581
18:23:12;0.396;0.539961014;bad;good;903.68013;921;2435.6506;7613.8031;7558.8;1724.28403;29786
18:29:04;0.3996;0.539961014;bad;good;912.076328;927.6;2406.6806;7503.836644;7555.95;1594.14561;30262
18:34:56;0.9882;0.539961014;bad;bad;910.684759;927;2421.4384;7582.8114;7622.7;1598.15242;30535
18:40:48;0.3906;0.539961014;bad;good;909.74678;928.2;2435.2779;7599.2917;7538.85;1729.32833;30514
18:46:40;0.378;0.539961014;bad;good;908.57366;923.7;2376.0055;7481.111944;7531.2;1613.70658;30835
18:52:32;0.3906;0.539961014;bad;good;915.5054;906.3;2435.4912;7650.562589;7606.3;1668.31647;30305
18:58:24;0.3636;0.539961014;bad;good;903.415262;915.6;2392.2224;7506.253144;7559.75;1584.77945;29743
19:04:16;0.387;0.539961014;bad;good;917.3515;907.8;2435.3572;7642.515044;7606.3;1720.66734;29770
19:10:08;0.405;0.539961014;bad;good;917.7322;906.9;2435.1531;7574.9748;7536.95;1741.05549;30258
19:16:00;0.4212;0.539961014;bad;good;906.62535;921;2391.3706;7571.586844;7546.45;1661.58436;30297
19:21:52;0.4176;0.539961014;bad;good;911.285;925.5;2435.1326;7589.4677;7567.75;1687.42965;29753
19:27:44;0.9882;0.539961014;bad;bad;900.573561;915.9;2407.2646;7487.063489;7555.95;1583.72641;29750
19:33:36;0.414;0.539961014;bad;good;908.45563;924.3;2450.7508;7600.5366;7554.05;1715.67863;29812
19:39:28;0.3906;0.539961014;bad;good;914.34708;902.4;2405.9684;7633.4243;7594.9;1675.27162;30698
19:45:20;1.008;0.539961014;bad;bad;908.86603;925.8;2435.2707;7588.2229;7545.5;1698.36269;29809
19:51:12;0.4536;0.539961014;bad;good;509.5861;510;11625.4508;3460.4436;3460;2069.85469;30171
19:57:04;0.414;0.539961014;bad;good;495.0019;495;11625.0082;3469.9894;3470;2137.91721;30172
20:02:56;0.4626;0.537254902;bad;good;509.9249;510;11626.2115;3484.9728;3485;2162.36583;31189
20:08:48;0.423;0.535889872;bad;good;494.0676;495;11651.4805;3471.0536;3470;2169.70448;30613
20:14:40;0.4446;0.535889872;bad;good;507.9538;510;11566.345;3486.1538;3485;2172.56883;30179
20:20:32;0.4266;0.535889872;bad;good;105.0108658;120;14024.7281;3730.0057;3720;1278.95933;23225
20:26:24;0.432;0.535889872;bad;good;494.9941;495;11628.858;3519.7118;3520;2163.90261;29676
20:32:16;0.4356;0.533135509;bad;good;495.0024;495;11625.231;3469.997;3470;2182.78684;31203
20:38:08;0.441;0.533135509;bad;good;496.83324;510;11484.85592;3489.3652;3485;2109.27152;30785
20:44:00;0.423;0.533135509;bad;good;495.0104;495;11625.1329;3470.0313;3470;2117.11206;30158
20:49:52;0.414;0.533135509;bad;good;482.31784;495;11903.2081;3497.3284;3495;2066.88315;30163
20:55:44;0.423;0.533135509;bad;good;509.5275;510;11474.8786;3484.1204;3485;2174.95521;31189
21:01:36;0.4266;0.533135509;bad;good;495.0022;495;11699.9765;3495.0302;3495;2132.9896;30706
21:07:28;0.423;0.533135509;bad;good;509.9314;510;11776.1117;3509.9618;3510;2203.80774;31276
21:13:20;0.4086;0.533135509;bad;good;495.0045;495;11625.0105;3469.988;3470;2123.5045;30141
21:19:12;0.4122;0.533135509;bad;good;495.0016;495;11625.257;3519.9257;3520;2183.63669;30937
21:25:04;0.3996;0.533135509;bad;good;495.0914;495;11628.3531;3470.1845;3470;2080.12451;30131
21:30:56;0.468;0.533135509;bad;good;509.9755;510;11475.1471;3459.9676;3460;2153.28236;31190
21:36:48;0.4266;0.533135509;bad;good;494.9967;495;11850.1548;3519.9577;3520;2168.2304;30174
21:42:40;0.468;0.530348259;bad;good;509.0218;510;11469.1647;3460.7005;3460;2171.90152;31193
21:48:32;0.4176;0.530348259;bad;good;495.0066;495;11924.9861;3519.9705;3520;2140.67056;30618
21:54:24;0.4626;0.530348259;bad;good;509.6258;510;11625.6468;3484.9757;3485;2159.79026;30078
22:00:16;0.4266;0.530348259;bad;good;495.0019;495;11775.1143;3495.0008;3495;2098.3672;30674
22:06:08;0.459;0.528942116;bad;good;495.0009;495;11624.9371;3486.5737;3495;2189.11668;35588
22:12:00;0.3996;0.540020263;bad;good;912.61828;902.1;2435.5646;7557.094044;7514.91;1709.4766;30156
22:17:52;0.3816;0.560058188;bad;good;903.576492;913.5;2360.9543;7572.4116;7555;1626.01048;30276
22:23:44;0.405;0.560058188;bad;good;904.20604;916.8;2465.6335;7626.9136;7569.35;1712.24651;31678
22:29:36;0.3726;0.560058188;bad;good;914.229711;902.7;2345.1493;7543.607889;7495.38;1569.58454;31496
22:35:28;0.567;0.575854701;bad;good;908.92468;926.64;2450.635;7568.3091;7534.1;1730.39234;31081
22:41:20;0.369;0.575854701;bad;good;918.362671;910.8;2361.2489;7510.941144;7565.45;1647.09337;30345
22:47:12;0.3996;0.575854701;bad;good;915.9013;904.5;2450.2946;7649.986;7602.5;1711.90819;30368
22:53:04;0.378;0.575854701;bad;good;912.384041;930;2345.1764;7554.227944;7503.75;1643.20017;30319
22:58:56;0.4086;0.575854701;bad;good;907.35729;925.2;2435.6295;7566.3318;7537.9;1708.94382;30263
23:04:48;0.3636;0.635763152;bad;good;907.855692;914.1;2346.3801;7580.4034;7555.95;1642.8955;30830
23:10:40;0.4032;0.67989022;bad;good;913.2041;903.3;2450.783;7640.08864;7606.3;1736.43981;30249
23:16:32;0.378;2.409372237;good;good;916.221873;929.7;2345.5508;7590.053589;7550.75;1584.5289;30280
23:22:24;0.3636;3.221040189;good;good;902.975902;914.1;2346.5262;7586.0439;7556.9;1645.65557;30251
23:28:16;0.3906;3.221040189;good;good;899.31322;915.6;2450.2919;7624.2681;7569.25;1741.92348;30851
23:34:08;0.369;3.414786967;good;good;915.152473;903.6;2361.1216;7548.450544;7595.85;1630.16173;30826
23:40:00;0.3906;3.414786967;good;good;907.24005;925.5;2435.0729;7567.0646;7537.9;1701.51096;30514
23:45:52;0.36;3.414786967;good;good;906.405401;922.8;2345.7729;7575.3232;7529.35;1626.83592;30300
23:51:44;1.8666;3.414786967;good;bad;911.47554;901.5;2451.2647;7656.0653;7614.85;1717.91726;30843
23:57:36;0.396;3.581699346;good;good;904.89635;921.6;2450.1749;7613.940544;7578.75;1730.75337;30278
00:03:28;0.387;3.48427673;good;good;909.61325;926.7;2360.2104;7563.246439;7634.37;1545.21259;30777
00:09:20;0.423;3.48427673;good;good;911.62194;900.9;2450.1954;7567.577544;7531.25;1783.52275;29819
00:15:12;0.378;3.48427673;good;good;906.214951;920.1;2360.4926;7659.1413;7546.45;1587.95628;30309
00:21:04;0.414;3.48427673;good;good;917.5856;907.8;2465.2021;7650.0595;7598.7;1676.49511;30295
00:26:56;0.378;3.48427673;good;good;911.66583;926.7;2345.8532;7433.721944;7513.05;1606.89392;30847
00:32:48;0.396;3.48427673;good;good;905.04253;921;2450.7131;7589.1108;7551.2;1745.3877;30346
00:38:40;0.4266;3.581699346;good;good;495.0057;495;11512.43;3469.4013;3470;2141.96107;26658
00:44:32;0.4068;3.581699346;good;good;477.60125;495;11876.8664;3522.3746;3520;2158.52186;31871
00:50:24;0.4086;3.581699346;good;good;495.0308378;510;11521.72478;3493.3745;3485;2160.00297;31459
00:56:16;0.378;3.48427673;good;good;477.35467;495;11896.4166;3522.4051;3520;2145.27752;30931
01:02:08;0.414;3.48427673;good;good;495.0053;495;11325.2321;3469.9437;3470;2177.87356;31971
01:08:00;0.3996;3.393939394;good;good;475.9574056;495;11698.80163;3497.2626;3495;2178.92498;31960
01:13:52;0.3906;3.393939394;good;good;494.9891;495;11400.0458;3460.0976;3470;2132.78242;31485
01:19:44;0.405;3.431372549;good;good;492.5027;495;11775.3145;3494.9651;3495;2094.59061;31452
01:25:36;0.405;3.431372549;good;good;510.0381;510;11626.3913;3509.5004;3510;2160.12434;31453
01:31:28;0.387;3.431372549;good;good;490.18;495;11926.6264;3520.8992;3520;2102.21467;31959
01:37:20;0.414;3.617571059;good;good;495.0087;495;11325.2917;3464.6628;3470;2140.9721;31966
01:43:12;0.3906;3.567807351;good;good;487.352;495;11625.9157;3469.9916;3470;2174.62768;31416
01:49:04;0.405;3.473748474;good;good;476.3327436;495;11698.45533;3498.5596;3495;2191.44272;30870
01:54:56;0.3906;3.473748474;good;good;509.6685;510;11474.328;3460.1718;3460;2151.18649;31386
02:00:48;0.414;3.473748474;good;good;491.8478;495;11775.1384;3495.009;3495;2126.29289;31480
02:06:40;0.405;3.473748474;good;good;496.03678;510;11484.56974;3490.8716;3485;2144.15453;31896
02:12:32;0.3906;3.429256595;good;good;490.7495;495;11994.9701;3519.95;3520;2105.01012;31985
02:18:24;0.432;3.570536829;good;good;495.0097;495;11650.0147;3514.5608;3520;2200.77362;31967
02:24:16;0.3942;3.523284314;good;good;494.9475001;510;11184.48499;3444.7177;3435;2180.89968;31456
02:30:08;0.4086;3.714470284;good;good;488.0274;495;11774.9143;3495.007;3495;2157.26708;31938
02:36:00;0.4086;3.728923476;good;good;495.0068;495;11624.9505;3493.9717;3495;2119.11421;31433
02:41:52;0.3816;4.148629149;good;good;487.052;495;11923.22045;3520.0034;3520;2164.99128;30990
02:47:44;0.414;5.476190476;good;good;509.3619;510;11432.8323;3460.9063;3460;2172.6391;31464
02:53:36;0.405;5.476190476;good;good;489.6567;495;11703.2747;3491.5099;3495;2123.55519;31911
02:59:28;0.3816;5.571705426;good;good;506.4859;510;2230.7197;7853.1719;7876.84;2035.35108;32084
03:05:20;0.378;5.989583333;good;good;426.7842;495;11633.4395;3469.8496;3470;2023.74841;30331
03:11:12;0.396;6.065400844;good;good;510.0018;510;11625.2648;3484.9761;3485;2177.19228;30417
03:17:04;0.387;6.065400844;good;good;417.8382;495;11647.2297;3469.8801;3470;2089.55518;30967
03:22:56;0.4212;6.065400844;good;good;510.0009;510;11625.2127;3484.9612;3485;2212.35088;30395
03:28:48;0.378;6.065400844;good;good;404.99687;495;11771.9813;3495.5116;3495;2072.3999;30388
03:34:40;0.414;6.065400844;good;good;497.75999;510;11635.09069;3512.5959;3510;2163.56219;29822
03:40:32;0.369;6.065400844;good;good;414.5385;495;11796.22;3494.9113;3495;2088.99993;30374
03:46:24;0.396;6.065400844;good;good;495.0122;495;11632.1978;3519.7239;3520;2159.54619;29887
03:52:16;0.3906;6.519274376;good;good;409.9438;495;11625.0066;3470.0048;3470;2148.068;30444
03:58:08;0.396;6.519274376;good;good;510.0022;510;11626.3383;3484.9758;3485;2147.8278;29886
04:04:00;0.378;6.519274376;good;good;405.9227;495;11625.5245;3495.0298;3495;2178.59959;30443
04:09:52;0.414;6.519274376;good;good;494.9889;495;11653.665;3488.6853;3495;2204.33145;29268
04:15:44;0.4086;6.519274376;good;good;496.97122;510;11635.4541;3513.6502;3510;2170.90771;30541
04:21:36;0.3816;6.519274376;good;good;402.9269;495;11624.8898;3469.9984;3470;2120.38425;30424
04:27:28;0.3906;7.371794872;good;good;510.0591;510;11624.792;3485.1389;3485;2135.33535;30440
04:33:20;0.3816;7.371794872;good;good;400.6122;495;11550.0669;3469.9994;3470;2163.44687;29384
04:39:12;0.405;7.371794872;good;good;494.9491508;510;11625.1028;3520.0006;3510;2171.41132;29860
04:45:04;0.3816;7.371794872;good;good;389.31638;495;11788.7004;3495.437;3495;2118.68294;29378
04:50:56;0.387;7.371794872;good;good;426.22;495;11701.8635;3469.9783;3470;1984.63474;29330
04:56:48;1.0314;6.519274376;good;bad;509.8033;510;11602.7494;3485.8617;3485;2179.99048;29821
05:02:40;0.3906;6.519274376;good;good;422.0918;495;11633.2826;3469.8762;3470;2025.06984;30440
05:08:32;0.4176;6.519274376;good;good;509.5991;510;11759.2702;3510.7756;3510;2180.43391;29925
05:14:24;0.3816;6.519274376;good;good;420.764;495;11624.9614;3469.9217;3470;2100.92222;29318
05:20:16;0.414;7.371794872;good;good;494.9704;495;11625.1013;3485.3027;3495;2202.47764;29827
05:26:08;0.387;7.371794872;good;good;431.2112;510;11624.9895;3461.891;3460;2142.93664;29881
05:32:00;0.396;7.371794872;good;good;495.0012;510;11625.0469;3495.0038;3485;2127.32962;30081
05:37:52;0.378;8.87345679;good;good;495.0007;495;11626.6668;3469.9874;3470;2160.29687;30606
05:43:44;0.378;9.879725086;good;good;494.9996;495;11625.2061;3494.9857;3495;2155.18846;30536
05:49:36;0.3816;9.444444444;good;good;495.0994;495;11627.9237;3470.1821;3470;2107.94616;30035
05:55:28;0.378;9.931972789;good;good;497.10204;510;11634.89919;3513.6098;3510;2166.85745;30077
06:01:20;0.3726;9.931972789;good;good;483.0331;495;11630.9315;3471.0509;3470;2145.30814;30578
06:07:12;0.378;10.81481481;good;good;505.3563;510;11550.0121;3486.3266;3485;2199.61685;30630
06:13:04;0.378;10.81481481;good;good;494.9949;495;11625.1824;3470.0038;3470;2083.09476;30571
06:18:56;0.3816;10.13745704;good;good;509.4893;510;11474.9436;3484.6879;3485;2103.81851;31062
06:24:48;0.378;11.56862745;good;good;494.489;495;11632.9161;3471.2241;3470;2091.16319;29933
06:30:40;0.369;11.56862745;good;good;495.0005;495;11700.0838;3512.3217;3520;2099.08137;30552
06:36:32;0.378;11.56862745;good;good;495.0129807;510;11626.2762;3470.0339;3460;2088.19161;31064
06:42:24;0.3816;11.56862745;good;good;480.0110511;495;11696.77845;3497.1487;3495;2158.80538;31103
06:48:16;0.387;11.56862745;good;good;509.9753;510;11775.0758;3509.9702;3510;2179.17711;30520
06:54:08;0.378;10.98148148;good;good;481.98524;495;11744.5905;3496.9363;3495;2163.07652;30541
07:00:00;0.3942;10.98148148;good;good;509.7856;510;11550.386;3485.0322;3485;2246.33618;30118
07:05:52;0.3996;10.98148148;good;good;495.0291889;510;11550.1171;3469.7853;3460;2095.6438;30546
07:11:44;0.4266;10.98148148;good;good;499.10711;510;11484.86138;3487.3249;3485;2135.63449;30489
07:17:36;0.3816;9.983333333;good;good;509.7261;510;11625.6453;3484.9681;3485;2169.54623;27896
07:23:28;0.3816;9.983333333;good;good;480.0180383;495;11623.43466;3470.005;3470;2114.5361;30526
07:29:20;0.378;10.18707483;good;good;506.6023;510;11542.2717;3486.153;3485;2177.31714;30510
07:35:12;0.378;11.21722846;good;good;494.7845;495;11786.6982;3495.8537;3495;2111.19217;30017
07:41:04;0.3726;11.21722846;good;good;494.9633404;510;11635.24583;3519.2981;3510;2211.29071;30021
07:46:56;0.369;12.02811245;good;good;494.9414;495;11647.4965;3470.6942;3470;2045.28609;30585
07:52:48;0.3762;13.67579909;good;good;494.999;495;11549.915;3491.5672;3495;2231.98735;30568
07:58:40;0.414;15.35897436;good;good;494.4994;495;11551.9218;3446.0459;3445;2023.82152;30760
08:04:32;0.432;13.67579909;good;good;494.9615;495;11625.1569;3486.5268;3495;2133.89574;30805
08:10:24;0.405;13.67579909;good;good;494.9979;495;11626.3667;3469.9643;3470;2094.84184;31270
08:16:16;0.432;12.02811245;good;good;509.9676;510;11484.78977;3484.9832;3485;2143.95641;31566
08:22:08;0.4086;12.02811245;good;good;495.0025;495;11624.9529;3470.0387;3470;2167.98315;30798
08:28:00;0.423;12.02811245;good;good;495.0217;495;11625.8171;3470.0159;3470;2078.33865;31265
08:33:52;0.423;11.21722846;good;good;509.7874;510;11625.3187;3484.9998;3485;2134.60073;31313
08:39:44;0.396;11.21722846;good;good;495.173;495;11633.6511;3470.0199;3470;2091.67258;30805
08:45:36;0.4266;11.09259259;good;good;510.0166;510;11624.9286;3485.1466;3485;2137.65626;31510
08:51:28;0.405;11.09259259;good;good;495.0905;495;11634.6513;3470.2444;3470;2072.97876;31321
08:57:20;0.4266;11.09259259;good;good;494.9391602;510;11475.0122;3469.9819;3460;2096.74929;31324
09:03:12;0.414;11.09259259;good;good;509.9445;510;11624.638;3485.6066;3485;2142.30374;30295
09:09:04;0.4086;11.09259259;good;good;495.0339;495;11625.0577;3470.0085;3470;2124.52854;31337
09:14:56;0.414;12.35416667;good;good;495.258712;510;11635.32935;3517.5384;3510;2160.86043;31376
09:20:48;0.3906;12.35416667;good;good;495.0014;495;11625.0164;3470.023;3470;2139.11545;30806
09:26:40;0.432;11.23106061;good;good;495.0026;495;11642.4614;3519.6386;3520;2177.08523;31540
09:32:32;0.3996;11.84738956;good;good;480.0215485;495;11548.69628;3470.6442;3470;2062.80578;30688
09:38:24;0.423;11.84738956;good;good;489.59855;495;11777.1859;3471.3514;3470;2045.60095;30812
09:44:16;0.4356;11.84738956;good;good;495.001;495;11774.9328;3519.8727;3520;2135.97545;31358
09:50:08;0.405;11.84738956;good;good;480.0093;480;11623.64245;3470.0098;3480;2083.40796;30969
09:56:00;0.4356;11.56862745;good;good;495.0018;495;11774.939;3519.7631;3520;2139.6491;31313
10:01:52;0.405;11.56862745;good;good;495.1282;495;11644.6102;3470.3297;3470;2115.93672;31299
10:07:44;0.4266;11.56862745;good;good;495.0033;495;11625.0104;3488.8719;3495;2142.99948;30318
10:13:36;0.414;11.56862745;good;good;495.1451;495;11631.3713;3470.0105;3470;2041.7674;30824
10:19:28;1.0242;11.56862745;good;bad;916.0768;906;2435.5051;7625.074;7606.3;1678.58789;29646
10:25:20;1.8576;11.56862745;good;bad;911.94492;928.8;2345.4217;7543.608144;7507.47;1620.94444;29618
10:31:12;1.89;10.13745704;good;bad;907.738;923.7;2450.7047;7636.509244;7547.4;1710.42173;29690
10:37:04;1.8576;9.833333333;good;bad;908.912173;908.1;2361.5991;7516.2875;7580.65;1615.23693;30700
10:42:56;1.0224;9.833333333;good;bad;905.65794;912.3;2436.0421;7533.0695;7513.84;1674.73868;30139
10:48:48;1.845;10.81481481;good;bad;905.729721;916.5;2361.658;7498.561744;7553.1;1643.90968;30183
10:54:40;1.0368;9.931972789;good;bad;930.96021;916.5;2450.8079;7627.4907;7575.95;1754.9056;30150
11:00:32;1.8666;9.733333333;good;bad;912.12042;928.5;2346.2917;7469.832344;7512.12;1602.7199;29635
11:06:24;0.459;6.403508772;good;good;909.29268;925.8;2450.7496;7586.3918;7546.45;1727.67619;30377
11:12:16;1.053;0.686897201;bad;bad;908.133842;912;2361.5038;7528.3829;7573.05;1646.6071;30224
11:18:08;1.8792;0.561322568;bad;bad;907.02024;922.5;2450.371;7614.0138;7555.95;1785.79915;29680
11:24:00;1.9386;0.55203533;bad;bad;912.515819;929.7;2346.4683;7485.5247;7556.9;1618.20079;29183
11:29:52;1.845;0.546993912;bad;bad;917.659166;907.2;2361.3652;7521.195544;7583.5;1652.77965;30725
11:35:44;0.477;0.546993912;bad;good;910.04002;926.7;2435.6804;7575.487689;7536;1703.73629;30112
11:41:36;1.8396;0.535082822;bad;bad;904.969842;910.2;2361.8935;7504.651244;7574.95;1625.85208;30737
11:47:28;1.8378;0.270410083;bad;bad;900.01626;911.7;2465.7268;7639.5034;7587.3;1727.01154;30738
11:53:20;1.8036;0.24194227;bad;bad;918.377373;904.5;2361.423;7546.757144;7594.9;1589.9354;30201
11:59:12;0.4194;0.24194227;bad;good;911.02118;928.2;2450.3895;7590.2828;7536;1752.53086;30380
12:05:04;1.98;0.240545515;bad;bad;904.36874;923.7;2450.6129;7623.6732;7600.6;1677.92421;30135
12:10:56;1.1376;0.240545515;bad;bad;908.23846;927;2345.6465;7628.5165;7547.35;1642.07184;29648
12:16:48;1.8972;0.239763156;bad;bad;912.6913;929.1;2435.506;7602.5879;7532.75;1747.04458;30190
